bandwidth_0,time_0,bandwidth_1,time_1,bandwidth_2,time_2,bandwidth_3,time_3,bandwidth_4,time_4,bandwidth_5,time_5,bandwidth_6,time_6,bandwidth_7,time_7,bandwidth_8,time_8,bandwidth_9,time_9,bandwidth_10,time_10,bandwidth_11,time_11,bandwidth_12,time_12,bandwidth_13,time_13,
0.0125,0.01024,0.05,0.01024,,,0.888889,0.009216,3.2,0.01024,12.8,0.01024,46.5455,0.011264,170.667,0.012288,481.882,0.017408,642.51,0.052224,724.155,0.185344,756.548,0.709632,750.054,2.8631,744.86,11.5323,
0.0125,0.01024,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,12.8,0.01024,51.2,0.01024,170.667,0.012288,481.882,0.017408,642.51,0.052224,736.36,0.182272,754.371,0.71168,750.323,2.86208,744.926,11.5313,
0.0125,0.01024,0.05,0.01024,,,0.888889,0.009216,3.2,0.01024,12.8,0.01024,46.5455,0.011264,170.667,0.012288,481.882,0.017408,642.51,0.052224,744.727,0.180224,757.642,0.708608,750.054,2.8631,744.926,11.5313,
0.0125,0.01024,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,481.882,0.017408,642.51,0.052224,728.178,0.18432,755.458,0.710656,746.583,2.87642,744.595,11.5364,
0.0125,0.01024,0.05,0.01024,,,0.888889,0.009216,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,481.882,0.017408,630.154,0.053248,732.246,0.183296,752.207,0.713728,747.381,2.87334,745.124,11.5282,
0.0125,0.01024,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,642.51,0.052224,736.36,0.182272,757.642,0.708608,747.381,2.87334,744.86,11.5323,
0.0125,0.01024,0.0555556,0.009216,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,51.2,0.01024,157.538,0.013312,481.882,0.017408,655.36,0.0512,724.155,0.185344,757.642,0.708608,749.25,2.86618,744.727,11.5343,
0.0113636,0.011264,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,668.735,0.050176,736.36,0.182272,756.548,0.709632,747.648,2.87232,745.124,11.5282,
0.0125,0.01024,0.05,0.01024,,,0.888889,0.009216,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,431.158,0.019456,655.36,0.0512,740.52,0.181248,753.287,0.712704,750.86,2.86003,744.793,11.5333,
0.0113636,0.011264,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,42.6667,0.012288,170.667,0.012288,481.882,0.017408,642.51,0.052224,732.246,0.183296,753.287,0.712704,751.398,2.85798,745.124,11.5282,
0.0125,0.01024,0.0555556,0.009216,,,0.888889,0.009216,2.90909,0.011264,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,642.51,0.052224,744.727,0.180224,753.287,0.712704,750.591,2.86106,744.86,11.5323,
0.0125,0.01024,0.05,0.01024,,,0.727273,0.011264,2.90909,0.011264,12.8,0.01024,51.2,0.01024,170.667,0.012288,481.882,0.017408,642.51,0.052224,728.178,0.18432,755.458,0.710656,750.86,2.86003,745.323,11.5251,
0.0125,0.01024,0.05,0.01024,,,0.888889,0.009216,2.90909,0.011264,12.8,0.01024,46.5455,0.011264,170.667,0.012288,455.111,0.018432,642.51,0.052224,732.246,0.183296,751.129,0.714752,746.583,2.87642,744.727,11.5343,
0.0113636,0.011264,0.05,0.01024,,,0.8,0.01024,2.90909,0.011264,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,618.264,0.054272,732.246,0.183296,754.371,0.71168,749.786,2.86413,744.793,11.5333,
0.0113636,0.011264,0.05,0.01024,,,0.888889,0.009216,2.90909,0.011264,12.8,0.01024,51.2,0.01024,170.667,0.012288,455.111,0.018432,668.735,0.050176,740.52,0.181248,756.548,0.709632,750.591,2.86106,745.124,11.5282,
0.0125,0.01024,0.0555556,0.009216,,,0.8,0.01024,3.2,0.01024,10.6667,0.012288,46.5455,0.011264,170.667,0.012288,455.111,0.018432,655.36,0.0512,740.52,0.181248,755.458,0.710656,750.054,2.8631,744.86,11.5323,
0.0125,0.01024,0.05,0.01024,,,0.8,0.01024,2.90909,0.011264,10.6667,0.012288,51.2,0.01024,170.667,0.012288,481.882,0.017408,655.36,0.0512,736.36,0.182272,755.458,0.710656,751.398,2.85798,745.323,11.5251,
