bandwidth_0,time_0,bandwidth_1,time_1,bandwidth_2,time_2,bandwidth_3,time_3,bandwidth_4,time_4,bandwidth_5,time_5,bandwidth_6,time_6,bandwidth_7,time_7,bandwidth_8,time_8,bandwidth_9,time_9,bandwidth_10,time_10,bandwidth_11,time_11,bandwidth_12,time_12,bandwidth_13,time_13,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,128,0.016384,256,0.032768,334.367,0.100352,398.395,0.336896,543.867,0.987136,549.712,3.90656,546.525,15.7174,
0.0113636,0.011264,0.0454545,0.011264,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,120.471,0.017408,256,0.032768,330.99,0.101376,395.988,0.338944,543.867,0.987136,550.001,3.90451,546.845,15.7082,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.666667,0.012288,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,128,0.016384,264.258,0.031744,334.367,0.100352,397.188,0.33792,542.18,0.990208,549.712,3.90656,547.024,15.703,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.666667,0.012288,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,128,0.016384,256,0.032768,330.99,0.101376,397.188,0.33792,543.304,0.98816,549.28,3.90963,546.952,15.7051,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.8,0.01024,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,128,0.016384,256,0.032768,334.367,0.100352,398.395,0.336896,543.304,0.98816,549.856,3.90554,547.488,15.6897,
0.0113636,0.011264,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,120.471,0.017408,256,0.032768,337.814,0.099328,398.395,0.336896,542.741,0.989184,549.856,3.90554,546.952,15.7051,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.666667,0.012288,2.66667,0.012288,10.6667,0.012288,39.3846,0.013312,113.778,0.018432,256,0.032768,337.814,0.099328,398.395,0.336896,543.304,0.98816,549.712,3.90656,547.059,15.702,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.666667,0.012288,2.66667,0.012288,10.6667,0.012288,39.3846,0.013312,120.471,0.017408,264.258,0.031744,337.814,0.099328,397.188,0.33792,543.304,0.98816,549.712,3.90656,546.952,15.7051,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.66667,0.012288,10.6667,0.012288,39.3846,0.013312,128,0.016384,256,0.032768,334.367,0.100352,395.988,0.338944,543.304,0.98816,549.568,3.90758,546.881,15.7071,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.66667,0.012288,10.6667,0.012288,42.6667,0.012288,120.471,0.017408,256,0.032768,330.99,0.101376,398.395,0.336896,544.432,0.986112,548.418,3.91578,547.059,15.702,
0.0113636,0.011264,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.66667,0.012288,10.6667,0.012288,36.5714,0.014336,128,0.016384,42.0103,0.19968,341.333,0.098304,398.395,0.336896,543.304,0.98816,549.28,3.90963,547.059,15.702,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.666667,0.012288,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,128,0.016384,240.941,0.034816,334.367,0.100352,397.188,0.33792,543.304,0.98816,549.424,3.90861,546.845,15.7082,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.66667,0.012288,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,330.99,0.101376,397.188,0.33792,543.867,0.987136,549.568,3.90758,546.845,15.7082,
